vehicleID:ID(VEHICLE-ID)|modelName|modelDetails|vin|registrationPlate|kw:long|fuelType|ownershipType|company|companyGroup|:LABEL
172237|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58405|F-R 7394|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
169104|Fiesta|1,6 Diesel 70KW NAVI|WF0DXXGAKDFL45562|F-R 9108|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170277|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FE23177|F-R 9146|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170511|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFS18503|F-R 7250|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
181557|Astra|1,6 Diesel 81kW NAVI|W0LBD8EK8H8061579|F-R 7107|81|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
170222|T5|2,0 Diesel 84kW Kasten kurzer Radstand NAVI|WV1ZZZ7HZFH155175|F-R 7057|84|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;VW;DIESEL
173508|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK76144|F-R 7709|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
170515|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FT65849|F-R 9322|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170517|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FJ68304|F-R 9310|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172254|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM57841|F-R 7590|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170269|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FE23174|F-R 9137|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173523|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61032|F-R 7735|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174349|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25952|F-R 8059|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172278|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58477|F-R 7371|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170272|Fiesta|1,6 Diesel 70KW NAVI|WF0DXXGAKDFE35943|F-R 9130|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173524|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61033|F-R 7736|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
180804|Mondeo|2,0 Diesel 110 kW Navi Automatik|WF0FXXWPCFGS13976|F-R 8237|110|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172281|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58511|F-R 7420|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170276|Fiesta|1,6 Diesel 70KW NAVI|WF0DXXGAKDFL56786|F-R 9189|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170520|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FS27121|F-R 9317|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170421|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFS12938|F-R 9283|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172282|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58367|F-R 7152|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172283|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58369|F-R 7165|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170512|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFJ60522|F-R 9293|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170522|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FT65858|F-R 9319|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173525|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61034|F-R 7737|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
171815|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FJ11129|F-R 9411|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170514|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FY78014|F-R 9311|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173530|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61039|F-R 7744|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172038|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFM52359|F-R 7568|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
171769|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FJ77771|F-R 9409|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
171811|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FJ77740|F-R 9381|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172295|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58136|F-R 7273|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
168038|Fiesta|1,6 Diesel 70KW NAVI|WF0DXXGAKDFK22441|F-R 7497|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170598|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FY78029|F-R 9342|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173532|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61041|F-R 7747|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173544|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53866|F-R 7814|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172041|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFM52365|F-R 7436|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172049|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFM52364|F-R 7437|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
171814|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FJ11156|F-R 9412|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172301|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58504|F-R 7422|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170241|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FE34313|F-R 9148|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170607|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFJ60511|F-R 9306|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173550|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53860|F-R 7820|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172245|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58373|F-R 7419|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172042|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFJ60513|F-R 9378|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
171838|Vito|116 Diesel 120kW NAVI 3-Sitzer|WDF44760513088087|F-R 9431|120|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
172328|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58076|F-R 7336|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170245|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FE23181|F-R 9142|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172229|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM57819|F-R 7343|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172258|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58363|F-R 7074|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173958|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25940|F-R 7916|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172249|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM57855|F-R 7366|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172045|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFM52363|F-R 7441|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172043|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFM52366|F-R 7435|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173431|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77830|F-R 7752|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
170430|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FY69861|F-R 9182|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172230|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58167|F-R 7257|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173962|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25944|F-R 7899|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172256|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58150|F-R 7266|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172051|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FJ77819|F-R 9403|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173979|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27737|F-R 7893|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173450|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK74491|F-R 7791|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
170432|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFL56788|F-R 9194|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172234|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM57824|F-R 7344|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172271|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM57831|F-R 7354|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172274|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58470|F-R 7373|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170519|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FS27108|F-R 9316|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172238|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58124|F-R 7116|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173986|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27744|F-R 7884|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173452|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK74489|F-R 7793|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172267|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58404|F-R 7405|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172246|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58378|F-R 7416|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173453|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK74488|F-R 7794|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
170599|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFS18501|F-R 7249|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172242|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58508|F-R 7421|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
174114|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGL47683|F-R 8046|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172276|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58476|F-R 7372|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172252|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM57847|F-R 7587|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172248|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58464|F-R 7377|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172305|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58098|F-R 9439|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173455|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK74486|F-R 7796|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
170608|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFS12935|F-R 9307|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172257|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58468|F-R 7375|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173512|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK74481|F-R 7728|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172279|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58482|F-R 7370|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172262|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58392|F-R 7164|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172325|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM57817|F-R 7592|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
174136|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27718|F-R 7962|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
170610|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFJ60516|F-R 9309|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172292|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58163|F-R 7262|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173535|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61044|F-R 7764|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172287|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58101|F-R 7308|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172275|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM57816|F-R 7342|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172364|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58160|F-R 7233|88|Diesel|Kauf|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173428|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77833|F-R 7724|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174140|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27722|F-R 7966|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172311|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58126|F-R 7278|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172317|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58081|F-R 7335|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172313|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58177|F-R 7298|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173417|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77845|F-R 7686|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173420|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77842|F-R 7691|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173418|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77844|F-R 7689|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173549|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53861|F-R 7819|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
171765|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFJ60519|F-R 9380|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173430|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77831|F-R 7727|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173558|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53852|F-R 7835|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
171768|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FT65837|F-R 9379|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
171953|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FJ78788|F-R 9402|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173444|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77817|F-R 7780|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173425|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77837|F-R 7718|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173520|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61029|F-R 7732|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173426|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77836|F-R 7720|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173448|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK74493|F-R 7789|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173534|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61043|F-R 7751|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173560|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53850|F-R 7837|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173511|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK74482|F-R 7715|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173541|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53869|F-R 7801|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172037|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFM52357|F-R 7577|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173521|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61030|F-R 7733|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172039|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFM52358|F-R 7447|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173436|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77825|F-R 7760|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173500|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK76152|F-R 7696|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173562|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53848|F-R 7839|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173533|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61042|F-R 7749|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
